r1,r2,commit,author_experience,MaxNestings,CountDeclFunction,Cyclomatics,CountLineCodes,CountStmtDecls,CountLineBlank_php,RatioCommentToCodes,bug,msg_size,nbr_insert_line_commit,nbr_deleted_line_commit,nbr_churn_file_commit,week_day,month_day,month,freq,pic
4.5.3,4.6,c55e4194,1350,0,0,1,6,0,4,4.17,1,12,2,2,2,4,13,4,0,0
4.5.3,4.6,c578b90b,1434,2,42,1,789,49,174,2.66,0,10,2,2,2,6,22,7,0,0
4.5.3,4.6,c59504f7,3257,0,0,1,6,0,4,4.17,1,20,3,3,3,5,2,6,0,0
4.5.3,4.6,c5c80b06,629,0,0,1,6,0,4,4.17,0,24,1,1,1,7,21,5,0,0
4.5.3,4.6,c5d9d5cc,14,2,15,1,535,18,143,2.33,0,4,5,5,2,3,21,6,0,0
4.5.3,4.6,c61d6267,969,2,37,1,553,48,130,2.55,0,10,2,2,2,6,22,7,0,0
4.5.3,4.6,c63c4d93,206,4,59,1,946,74,215,2.07,0,41,27,2,3,5,9,6,0,0
4.5.3,4.6,c63e6733,164,2,9,1,405,15,91,1.64,1,88,35,18,5,3,9,8,3,1
4.5.3,4.6,c64e599a,1530,1,4,1,52,8,14,2.88,1,25,116,10,2,4,20,7,0,0
4.5.3,4.6,c6d5f782,670,2,5,1,305,14,81,2.42,1,50,46,20,2,5,7,7,17,1
4.5.3,4.6,c70e3246,651,2,29,1,619,40,179,2.63,1,46,4,3,2,4,1,6,0,0
4.5.3,4.6,c73c23c4,945,1,0,8,133,0,38,1.63,1,29,7,3,3,4,13,7,2,1
4.5.3,4.6,c7a2b768,1421,2,5,1,285,13,79,2.44,1,19,10,2,2,3,3,5,0,0
4.5.3,4.6,c7b8333e,151,0,0,1,6,0,4,4.17,1,20,48,10,3,3,14,6,0,0
4.5.3,4.6,c8325e1a,615,3,3,1,224,4,41,2.25,0,35,4,3,2,4,20,4,0,0
4.5.3,4.6,c8c44a31,1460,2,15,1,290,16,71,2.65,0,20,16,16,2,1,22,5,0,0
4.5.3,4.6,c8d203e1,3264,2,21,1,572,30,123,2.4,0,48,48,49,4,6,17,6,0,0
4.5.3,4.6,c8fe7cc5,1365,2,2,44,296,4,66,2.32,0,26,9,1,2,2,18,4,0,0
4.5.3,4.6,c918c1ed,157,2,10,7,208,15,60,2.02,0,34,25,22,3,1,12,6,0,0
4.5.3,4.6,c959b635,371,2,9,1,355,13,79,2.41,0,59,4,2,2,3,31,5,0,0
4.5.3,4.6,c959c328,993,3,4,1,243,9,57,2.42,1,28,3,2,2,2,8,8,2,1
4.5.3,4.6,c95e87bd,905,0,0,1,6,0,4,4.17,1,19,1,1,1,2,4,7,0,0
4.5.3,4.6,ca25c946,3267,0,0,1,6,0,4,4.17,0,15,1,1,1,1,19,6,0,0
4.5.3,4.6,caa11e40,1396,2,0,9,60,0,16,2.21,1,18,2,2,2,2,4,7,0,0
4.5.3,4.6,cb02b1f1,870,1,9,1,100,14,33,2.97,0,33,5,5,2,2,6,6,0,0
4.5.3,4.6,cb0f2a54,892,0,0,1,6,0,4,4.17,0,13,1,1,1,4,29,6,0,0
4.5.3,4.6,cb7ea89c,205,1,0,12,164,0,41,2.21,1,62,2,2,2,6,22,4,0,0
4.5.3,4.6,cbd59fdf,1418,4,0,41,209,0,44,2.13,1,18,2,2,2,1,17,7,0,0
4.5.3,4.6,cbf8baa3,664,0,0,1,6,0,4,4.17,0,24,1,1,1,7,11,6,0,0
4.5.3,4.6,cc1b2fae,35,2,32,1,735,62,193,2.58,1,7,9,11,2,5,28,4,0,0
4.5.3,4.6,ccf7a5ef,1443,2,35,1,952,52,281,2.61,0,15,6,5,2,4,27,7,4,1
4.5.3,4.6,ce94f2df,123,2,9,1,355,13,79,2.4,1,21,46,39,10,5,19,5,0,0
4.5.3,4.6,ced4ef21,151,0,0,1,6,0,4,4.17,0,58,1,1,1,4,18,5,0,0
4.5.3,4.6,ced66ed4,181,0,0,3,23,0,8,2.19,0,39,11,11,10,5,5,5,0,0
4.5.3,4.6,cedaaaf7,155,2,9,7,201,14,58,2.03,0,111,43,2,3,5,2,6,0,0
4.5.3,4.6,cf120119,1370,3,53,1,1153,105,300,2.54,1,20,3,7,2,5,21,4,0,0
4.5.3,4.6,cf2852b7,985,1,0,5,67,0,18,1.17,0,48,100,119,8,4,3,8,1,1
4.5.3,4.6,cf51b758,86,0,0,1,6,0,4,4.17,1,14,12,5,4,4,25,5,0,0
4.5.3,4.6,d01b200e,129,3,2,30,262,3,43,0.63,0,49,12,12,9,6,10,6,0,0
4.5.3,4.6,d0b90431,1002,0,0,1,6,0,4,4.17,0,7,1,1,1,7,13,8,0,0
4.5.3,4.6,d11c9de6,233,1,4,1,169,11,49,2.48,0,21,5,4,2,5,7,7,2,1
4.5.3,4.6,d15e28a1,170,0,0,1,6,0,4,4.17,0,11,1,1,1,2,18,4,0,0
4.5.3,4.6,d1cd6007,1405,2,2,1,95,3,28,2.44,1,12,2,2,2,6,8,7,0,0
4.5.3,4.6,d23b1534,862,2,1,5,58,1,10,2.25,1,10,29,8,2,3,24,5,0,0
4.5.3,4.6,d242446e,209,1,9,1,148,13,34,2.43,0,96,50,48,2,6,17,6,0,0
4.5.3,4.6,d287f19a,41,1,11,1,238,18,63,2.3,1,19,2,3,2,5,2,6,0,0
4.5.3,4.6,d28f1a08,1471,3,56,1,1032,66,233,1.51,0,38,47,46,10,2,23,5,0,0
4.5.3,4.6,d4260233,1369,0,0,1,6,0,4,4.17,0,9,1,1,1,5,21,4,0,0
4.5.3,4.6,d4ae5b76,1510,3,62,1,1343,81,368,2.61,0,13,9,3,2,3,28,6,0,0
4.5.3,4.6,d4e1683d,1381,1,0,34,192,0,54,2.28,0,24,11,2,2,3,14,6,0,0
4.5.3,4.6,d50ac559,1392,2,7,1,141,10,39,2.71,1,22,4,1,2,4,15,6,0,0
4.5.3,4.6,d510afed,855,1,8,1,372,12,94,2.29,1,15,5,5,3,2,23,5,0,0
4.5.3,4.6,d59bcc98,957,2,18,1,198,20,52,1.88,1,19,10,5,3,2,18,7,4,1
4.5.3,4.6,d5cb80dd,951,2,5,5,275,8,59,1.32,1,86,257,71,10,1,17,7,0,0
4.5.3,4.6,d5e14166,237,1,10,1,273,17,98,2.6,0,39,11,1,2,4,13,7,0,0
4.5.3,4.6,d60b7486,90,1,0,5,33,0,9,2.44,1,19,2,2,2,3,17,5,0,0
4.5.3,4.6,d6a377ac,34,0,0,1,6,0,4,4.17,1,6,1,1,1,4,27,4,0,0
4.5.3,4.6,d7253ca2,971,2,9,1,355,13,79,2.41,1,105,2,2,2,2,25,7,1,1
4.5.3,4.6,d75f77a4,196,3,19,19,542,26,148,2.58,1,10,9,13,2,3,7,6,0,0
4.5.3,4.6,d7e743a2,48,2,41,1,1215,54,353,2.25,1,22,31,6,4,6,17,6,0,0
4.5.3,4.6,d8357b76,868,1,3,1,86,5,28,2.48,1,44,2,4,2,1,5,6,0,0
4.5.3,4.6,d83e08cd,892,0,0,1,6,0,4,4.17,0,12,1,1,1,4,29,6,0,0
4.5.3,4.6,d851a2cd,1419,2,5,1,147,10,49,2.58,1,10,4,4,2,1,17,7,3,1
4.5.3,4.6,d8a6dee5,1526,2,15,3,186,24,60,2.88,1,17,2,2,2,4,13,7,0,0
4.5.3,4.6,d904eeb0,641,2,35,1,950,52,282,2.6,1,41,2,4,2,5,26,5,0,0
4.5.3,4.6,d9a28a31,206,1,8,1,123,10,29,2.54,0,35,3,2,2,5,9,6,0,0
4.5.3,4.6,d9b4f1e5,1403,2,26,1,465,29,124,2.79,1,83,22,1,2,4,6,7,0,0
4.5.3,4.6,d9d7e5fa,220,2,20,2,527,23,84,2.4,0,13,70,12,2,3,28,6,0,0
4.5.3,4.6,da0661ad,979,0,0,1,6,0,4,4.17,0,4,1,1,1,4,27,7,0,0
4.5.3,4.6,da08f6a3,616,0,0,1,6,0,4,4.17,1,42,1,1,1,5,21,4,0,0
4.5.3,4.6,da40e89d,237,1,10,1,275,17,99,2.6,0,62,12,5,2,4,13,7,0,0
4.5.3,4.6,da72b04a,864,1,3,1,169,4,46,1.66,1,21,4,4,3,4,25,5,0,0
4.5.3,4.6,da78aeff,1471,3,40,1,610,47,162,1.37,0,38,45,43,9,2,23,5,0,0
4.5.3,4.6,da881781,956,2,29,1,620,40,180,2.63,1,21,2,2,2,2,18,7,0,0
4.5.3,4.6,dabe5b14,1460,2,32,1,511,44,159,2.67,0,20,25,25,2,1,22,5,0,0
4.5.3,4.6,dac29885,1514,2,26,1,465,29,124,2.79,0,18,2,2,2,6,8,7,0,0
4.5.3,4.6,db05059c,881,1,8,1,386,12,94,2.29,0,23,7,7,6,3,28,6,0,0
4.5.3,4.6,db3917d4,212,2,32,1,740,62,193,2.57,1,38,9,1,2,2,23,5,0,0
4.5.3,4.6,db3d5a6b,181,0,0,1,6,0,4,4.17,0,20,11,11,11,5,5,5,0,0
4.5.3,4.6,db523ad6,1433,0,0,1,6,0,4,4.17,1,24,9,31,5,5,21,7,0,0
4.5.3,4.6,db9ec644,1439,3,63,1,1287,82,355,2.63,1,17,2,2,2,7,23,7,1,1
4.5.3,4.6,dc57f350,227,1,10,1,269,17,97,2.61,0,13,8,3,2,4,6,7,0,0
4.5.3,4.6,dc581514,1374,2,12,1,431,15,97,2.35,1,33,2,2,2,1,1,5,0,0
4.5.3,4.6,dc994f5d,919,2,15,3,186,24,60,2.88,1,40,2,1,2,4,6,7,1,1
4.5.3,4.6,dcadd357,1460,3,62,1,1340,81,367,2.6,0,20,41,41,2,1,22,5,0,0
4.5.3,4.6,dcf6cf36,147,1,2,1,40,3,9,2.55,0,102,63,4,4,2,16,5,0,0
4.5.3,4.6,dcf97112,164,0,0,1,6,0,4,4.17,0,106,8,8,5,2,8,8,0,0
4.5.3,4.6,dd5bc0d2,131,1,0,7,128,0,20,2.17,1,88,32,50,12,6,17,6,0,0
4.5.3,4.6,dd5cb26d,997,2,9,1,355,13,79,2.41,1,94,8,8,2,3,9,8,0,0
4.5.3,4.6,ddbde154,36,2,32,1,521,44,132,2.52,0,25,3,5,2,3,26,4,0,0
4.5.3,4.6,ddca3c1e,99,2,9,7,132,13,40,2.55,1,51,5,2,2,1,19,6,0,0
4.5.3,4.6,ddd3daf5,1409,2,14,1,319,20,106,2.76,0,15,5,3,2,4,20,4,0,0
4.5.3,4.6,de1fab0b,1401,3,73,1,1219,90,269,2.58,1,32,10,5,2,3,5,7,0,0
4.5.3,4.6,de3b2db1,916,2,5,1,292,6,65,2.25,1,62,32,13,4,3,5,7,0,0
4.5.3,4.6,de5a5130,972,0,0,1,6,0,4,4.17,1,27,6,6,3,3,26,7,0,0
4.5.3,4.6,dea5e27d,170,0,0,1,6,0,4,4.17,0,28,1,1,1,2,18,4,0,0
4.5.3,4.6,dee1d583,368,1,5,8,245,26,65,1.85,0,58,6,3,3,6,13,5,0,0
4.5.3,4.6,defe5e37,664,3,4,1,240,9,56,2.42,0,22,14,1,2,7,11,6,0,0
4.5.3,4.6,df0c758e,639,3,19,5,633,30,182,1.68,1,48,906,535,4,5,26,5,0,0
4.5.3,4.6,dfd4b974,170,0,0,1,6,0,4,4.17,0,11,1,1,1,2,18,4,0,0
4.5.3,4.6,e02de569,32,0,0,1,6,0,4,4.17,1,18,25,5,9,6,22,4,0,0
4.5.3,4.6,e0408b36,1471,2,32,1,511,44,159,2.67,0,34,27,28,2,2,23,5,0,0
4.5.3,4.6,e081720b,1350,2,24,1,966,28,229,2.29,1,10,2,2,2,4,13,4,0,0
4.5.3,4.6,e1768357,96,1,17,1,227,18,60,2.66,1,60,8,3,4,7,18,6,0,0
4.5.3,4.6,e202610a,654,2,5,1,298,13,80,2.42,1,150,42,12,2,5,2,6,0,0
4.5.3,4.6,e210ea83,892,2,15,3,186,24,60,2.88,0,19,2,2,2,4,29,6,0,0
4.5.3,4.6,e2892857,129,1,11,1,317,13,52,2.35,1,28,52,28,8,6,10,6,0,0
4.5.3,4.6,e2c18aaf,1460,2,28,1,432,42,102,1.66,0,22,22,22,8,1,22,5,0,0
4.5.3,4.6,e38ab38b,119,1,0,7,65,0,15,2.24,1,72,14,22,8,1,17,4,0,0
4.5.3,4.6,e3e4762b,1526,2,16,1,278,24,79,2.6,0,16,3,3,2,4,13,7,0,0
4.5.3,4.6,e453dc61,660,0,0,1,6,0,4,4.17,1,25,1,1,1,2,6,6,0,0
4.5.3,4.6,e4abc1ec,979,3,35,1,922,45,252,1.52,1,37,29,20,4,4,27,7,10,1
4.5.3,4.6,e4eee7ef,109,3,23,17,823,33,218,1.13,1,33,91,14,17,2,11,7,0,0
4.5.3,4.6,e50f3579,872,2,53,1,781,65,242,2.73,0,40,61,16,2,7,11,6,0,0
4.5.3,4.6,e510918b,36,0,0,1,6,0,4,4.17,0,8,1,1,1,3,26,4,0,0
4.5.3,4.6,e52762a7,1471,2,4,12,192,5,47,1.49,0,34,15,9,4,2,23,5,0,0
4.5.3,4.6,e54a72fc,402,0,0,1,6,0,4,4.17,1,9,1,1,1,5,14,7,0,0
4.5.3,4.6,e58b8ad7,1404,2,53,1,773,65,238,2.72,0,15,98,78,2,4,20,4,0,0
4.5.3,4.6,e5a87afb,858,3,29,4,797,51,197,2.35,0,11,30,26,2,2,23,5,0,0
4.5.3,4.6,e5dd89ae,855,2,7,1,369,10,62,2.23,1,11,7,5,2,2,23,5,0,0
4.5.3,4.6,e5f967ca,938,2,42,1,791,49,175,2.65,1,37,17,5,2,3,12,7,0,0
4.5.3,4.6,e5fcbb35,53,3,12,1,269,17,83,2.62,1,42,3,3,2,7,2,7,1,1
4.5.3,4.6,e6267dcf,1533,3,52,1,1110,80,312,1.32,0,21,37,32,12,4,20,7,1,1
4.5.3,4.6,e64aa770,645,2,35,1,948,52,281,2.61,1,58,1,8,2,2,30,5,0,0
4.5.3,4.6,e64b88cb,1400,3,28,1,781,35,170,1.82,1,21,4,3,3,2,4,7,1,1
4.5.3,4.6,e64c675f,983,1,8,1,218,40,62,2.63,1,21,2,1,2,1,31,7,1,1
4.5.3,4.6,e6913dcb,170,0,0,1,6,0,4,4.17,0,25,1,1,1,2,18,4,0,0
4.5.3,4.6,e742a172,1482,3,4,1,236,9,56,2.42,0,19,2,2,2,5,26,5,0,0
4.5.3,4.6,e7820926,1460,3,4,1,170,7,41,2.56,0,20,14,14,2,1,22,5,0,0
4.5.3,4.6,e79d2a1b,633,2,5,1,285,13,79,2.44,1,9,2,2,2,1,22,5,0,0
4.5.3,4.6,e7c508cb,58,0,0,1,6,0,4,4.17,0,14,7,3,5,6,27,5,0,0
4.5.3,4.6,e7e20e4b,1480,2,53,1,773,65,238,2.73,1,20,3,3,2,4,25,5,0,0
4.5.3,4.6,e8660d53,215,0,0,1,6,0,4,4.17,0,29,1,1,1,4,25,5,0,0
4.5.3,4.6,e88dda58,917,0,0,1,6,0,4,4.17,1,14,1,1,1,3,5,7,0,0
4.5.3,4.6,e9833991,3263,0,0,1,6,0,4,4.17,1,39,20,10,7,5,16,6,0,0
4.5.3,4.6,e9dbea9a,81,0,0,1,6,0,4,4.17,0,44,1,1,1,3,12,4,0,0
4.5.3,4.6,ea38eaca,956,1,8,1,414,13,96,2.29,1,12,2,2,2,2,18,7,0,0
4.5.3,4.6,eb0ee247,969,2,15,1,537,18,144,2.33,1,10,2,3,2,6,22,7,0,0
4.5.3,4.6,eb3a1bef,886,0,1,1,19,2,5,2.77,0,34,27,5,8,3,28,6,0,0
4.5.3,4.6,eb7df137,1502,2,11,1,258,13,68,2.44,1,19,7,5,2,2,20,6,0,0
4.5.3,4.6,eb83bf37,1460,3,31,1,934,37,213,2.49,0,20,47,47,2,1,22,5,0,0
4.5.3,4.6,ebfc1467,1420,1,5,1,78,6,23,2.49,1,29,4,4,2,2,2,5,0,0
4.5.3,4.6,eca1a227,1421,1,4,1,169,11,49,2.48,0,19,3,3,2,1,17,7,0,0
4.5.3,4.6,ecda236c,886,1,11,1,318,13,52,2.35,0,16,9,4,2,3,28,6,0,0
4.5.3,4.6,ecf5a924,1480,0,1,1,20,1,5,2.75,1,15,3,1,2,4,25,5,0,0
4.5.3,4.6,ed964bad,44,2,37,1,1027,46,299,2.26,1,49,12,6,2,5,9,6,0,0
4.5.3,4.6,ee0ef3ca,147,0,0,1,6,0,4,4.17,1,58,9,9,5,3,19,4,0,0
4.5.3,4.6,ee20f760,7,1,11,5,185,13,49,1.59,1,10,9,1490,9,2,18,7,0,0
4.5.3,4.6,ee2fb51f,1460,3,35,1,1123,51,312,2.54,0,20,33,33,2,1,22,5,0,0
4.5.3,4.6,eeadf35f,90,2,14,1,199,21,54,2.6,1,11,2,2,2,3,17,5,0,0
4.5.3,4.6,ef97e9be,634,0,0,1,6,0,4,4.17,1,37,1,1,1,2,23,5,0,0
4.5.3,4.6,efb315af,23,0,0,1,6,0,4,4.17,1,115,2,7,3,4,20,7,0,0
4.5.3,4.6,efee62a3,1354,0,0,1,6,0,4,4.17,1,12,1,1,1,5,14,4,0,0
4.5.3,4.6,f03eef07,1460,3,19,1,238,25,77,2.21,0,20,16,16,4,1,22,5,0,0
4.5.3,4.6,f0962c42,828,0,0,1,6,0,4,4.17,0,33,1,1,1,1,1,5,0,0
4.5.3,4.6,f111fdb6,220,2,10,5,254,17,74,1.72,0,46,629,1,4,3,28,6,175,1
4.5.3,4.6,f160f2af,938,2,10,1,180,13,46,2.31,1,38,12,7,6,3,12,7,4,1
4.5.3,4.6,f1b7a9c7,155,1,13,1,175,22,50,2.77,1,14,6,1,2,4,6,7,2,1
4.5.3,4.6,f1dddc6b,14,0,0,1,6,0,4,4.17,1,45,4,4,3,3,21,6,0,0
4.5.3,4.6,f2c4003d,107,1,0,6,50,0,15,2.2,1,59,6,4,4,3,5,7,0,0
4.5.3,4.6,f3a90cd1,1418,0,0,1,6,0,4,4.17,1,10,1,1,1,2,2,5,0,0
4.5.3,4.6,f3b3ece7,237,2,16,1,278,24,79,2.6,0,35,2,2,2,4,13,7,1,1
4.5.3,4.6,f3b78422,1372,0,0,1,6,0,4,4.17,1,12,1,1,1,7,23,4,0,0
4.5.3,4.6,f4290561,1418,1,4,1,174,5,38,2.43,0,13,2,2,2,1,17,7,0,0
4.5.3,4.6,f4d46f02,226,2,16,1,278,24,79,2.6,0,20,2,10,2,5,30,6,0,0
4.5.3,4.6,f52a8cb1,1460,4,53,1,1016,69,269,1.42,1,12,74,75,18,1,22,5,0,0
4.5.3,4.6,f5aab6e2,1408,3,63,1,1283,82,354,2.63,1,15,7,7,2,7,16,7,3,1
4.5.3,4.6,f5bf3676,878,2,8,1,383,11,66,2.23,1,34,17,13,2,2,27,6,0,0
4.5.3,4.6,f6451783,958,3,28,3,1479,31,461,2.4,0,22,8,7,2,3,19,7,5,1
4.5.3,4.6,f6620f7b,162,2,14,1,319,20,106,2.75,1,101,3,3,2,7,16,4,0,0
4.5.3,4.6,f6980a5f,654,2,35,1,951,52,281,2.6,1,61,6,1,2,5,2,6,0,0
4.5.3,4.6,f6cbf304,991,0,0,1,6,0,4,4.17,1,35,6,6,3,6,5,8,0,0
4.5.3,4.6,f6e5d8db,983,0,0,1,6,0,4,4.17,0,36,78,48,15,1,31,7,0,0
4.5.3,4.6,f7465bfc,159,3,29,4,831,52,203,2.35,0,137,2,2,2,4,29,6,0,0
4.5.3,4.6,f74e50d1,160,1,4,1,179,5,38,2.42,1,32,6,1,2,5,14,4,0,0
4.5.3,4.6,f760d05a,1362,2,9,1,355,13,78,2.4,1,11,2,1,2,7,16,4,0,0
4.5.3,4.6,f78dd6fe,3262,0,0,1,6,0,4,4.17,1,18,7,3,3,7,11,6,0,0
4.5.3,4.6,f79aad8e,1364,2,9,1,357,13,78,2.4,0,17,7,2,2,2,18,4,0,0
4.5.3,4.6,f81b6568,846,2,5,1,112,9,31,1.05,0,16,17,1,17,6,13,5,0,0
4.5.3,4.6,f82641ad,1470,2,3,22,190,3,43,1.19,0,22,32,30,7,2,23,5,0,0
4.5.3,4.6,f82e7ed4,16,2,24,1,967,28,230,2.29,1,49,12,1,2,1,26,6,0,0
4.5.3,4.6,f8e7680c,935,2,0,15,89,0,21,1.57,1,12,3,3,3,1,10,7,0,0
4.5.3,4.6,f929f502,1529,3,3,1,224,4,41,2.25,0,23,10,1,2,3,19,7,0,0
4.5.3,4.6,f93c2807,1512,1,4,1,80,8,24,2.77,0,39,4,2,2,4,29,6,0,0
4.5.3,4.6,f98a2ed4,143,1,12,1,160,20,47,2.79,1,43,6,4,2,2,2,5,0,0
4.5.3,4.6,fa6346e4,855,2,41,1,758,48,166,2.67,0,17,2,2,2,2,23,5,0,0
4.5.3,4.6,fb59d07c,943,0,0,1,6,0,4,4.17,1,24,1,1,1,4,13,7,0,0
4.5.3,4.6,fb6d8bae,1471,3,33,1,736,49,204,1.33,0,35,56,29,11,2,23,5,0,0
4.5.3,4.6,fb82d557,1952,0,0,1,6,0,4,4.17,1,19,1,1,1,6,29,4,0,0
4.5.3,4.6,fc1d2c99,645,2,6,1,156,11,51,2.65,0,74,6,2,2,2,30,5,0,0
4.5.3,4.6,fc1db9b4,192,2,32,1,516,43,158,2.67,0,24,27,7,2,5,2,6,0,0
4.5.3,4.6,fc9d56c1,1362,1,16,1,106,26,46,3.22,1,12,3,3,2,7,16,4,0,0
4.5.3,4.6,fd29d3e3,3279,0,0,1,6,0,4,4.17,1,10,250,238,13,3,26,7,1,1
4.5.3,4.6,fd2d9ef6,1421,2,9,1,262,10,53,1.81,1,23,68,44,3,1,17,7,15,1
4.5.3,4.6,fd4829b1,148,0,0,1,6,0,4,4.17,0,27,1,1,1,4,20,4,0,0
4.5.3,4.6,fd96e907,1460,2,29,1,619,40,178,2.63,0,20,20,20,2,1,22,5,0,0
4.5.3,4.6,fdc07533,1442,2,9,1,237,15,59,2.41,1,22,2,2,2,2,25,7,1,1
4.5.3,4.6,fe3129f4,1460,1,8,1,206,40,58,2.65,0,20,13,13,2,1,22,5,0,0
4.5.3,4.6,fe3b007f,1415,4,39,1,809,56,209,1.12,0,55,163,170,39,2,2,5,0,0
4.5.3,4.6,fe47e613,1004,0,0,0,0,0,0,0,0,2,0,0,0,3,16,8,0,0
4.5.3,4.6,fe7a3ab5,373,1,9,7,119,12,37,2.56,0,10,9,1,2,2,6,6,0,0
4.5.3,4.6,fed5a03c,153,0,0,1,6,0,4,4.17,1,23,5,5,5,2,4,7,0,0
4.5.3,4.6,ff37a3b7,1376,3,62,1,1332,81,365,2.61,0,10,2,2,2,1,8,5,0,0
4.5.3,4.6,ff6a4875,375,1,9,1,161,31,45,2.12,0,60,23,86,3,4,6,7,11,1
4.5.4,4.5.5,13d318d1,287,5,65,1,1016,89,314,1.17,0,13,2,2,1,4,11,1,0,0
4.5.4,4.5.5,1bed9011,198,4,16,33,488,28,109,0.53,0,15,4,1,2,4,11,1,0,0
4.5.4,4.5.5,2996d445,287,6,0,35,157,0,43,0.36,0,13,6,0,1,4,11,1,0,0
4.5.4,4.5.5,3b209fe2,413,0,0,0,0,0,0,0,1,18,1,1,1,5,5,1,0,0
4.5.4,4.5.5,438fd7f3,199,1,0,6,96,0,17,2.15,0,6,5,2,3,4,11,1,0,0
4.5.4,4.5.5,440b7b38,414,5,70,1,1464,125,176,0.73,0,23,25,11,2,4,11,1,0,0
4.5.4,4.5.5,85deec68,1058,3,9,30,559,14,93,0.15,0,15,2,0,1,4,11,1,0,0
4.5.4,4.5.5,a1d67608,88,7,146,1,2435,179,528,0.98,0,19,1,1,1,4,11,1,0,0
4.5.4,4.5.5,a8dcdd4f,88,7,146,1,2435,179,528,0.98,0,69,53,8,1,4,11,1,0,0
4.5.4,4.5.5,c1684e38,1058,4,40,1,626,67,119,1.01,0,14,3,2,1,4,11,1,0,0
4.5.4,4.5.5,da1c938f,85,5,48,1,1926,57,454,0.4,1,31,1,1,1,6,6,1,0,0
4.5.4,4.5.5,f3393289,199,0,0,0,0,0,0,0,0,2,0,0,0,4,11,1,0,0
4.5.4,4.5.5,f991d935,413,5,70,1,1460,125,176,0.73,0,13,343,77,2,6,6,1,0,0
4.5.5,4.5.6,4bc64612,1060,9,25,1,982,32,234,0.38,0,25,68,30,1,5,26,1,13,1
4.5.5,4.5.6,5697303a,199,1,0,6,97,0,17,2.15,0,6,5,2,3,5,26,1,1,1
4.5.5,4.5.6,864dc6eb,522,4,30,1,1002,46,259,0.48,0,31,1,1,1,5,26,1,0,0
4.5.5,4.5.6,aa2ad2c3,1060,6,106,1,2299,211,596,0.91,0,20,6,5,1,5,26,1,5,1
4.5.5,4.5.6,e0d99578,199,0,0,0,0,0,0,0,0,2,0,0,0,5,26,1,0,0
4.5.6,4.5.7,10a2dd32,201,8,0,83,416,0,85,0.1,0,12,8,0,1,2,6,3,0,0
4.5.6,4.5.7,4c805032,1061,3,35,1,458,38,120,1.18,0,16,1,1,1,2,6,3,0,0
4.5.6,4.5.7,4d216979,1640,0,0,0,0,0,0,0,0,2,0,0,0,2,6,3,0,0
4.5.6,4.5.7,5d481023,23,1,0,6,99,0,17,2.15,0,6,5,2,3,2,6,3,0,0
4.5.6,4.5.7,806d303a,529,9,25,1,987,32,234,0.38,0,19,8,3,1,2,6,3,0,0
4.5.6,4.5.7,a9f9235d,201,6,38,38,1076,52,293,1,0,11,1,1,1,2,6,3,0,0
4.5.6,4.5.7,d3d39735,288,5,48,1,1928,57,456,0.4,0,12,4,0,1,2,6,3,0,0
4.6,4.6.1,0c064f4e,241,1,8,1,415,13,96,2.29,1,23,44,40,4,4,31,8,0,0
4.6,4.6.1,0d0310bc,241,2,9,1,155,10,59,2.6,1,73,8,2,2,4,31,8,0,0
4.6,4.6.1,1b8d23ca,230,2,32,1,752,63,195,2.57,1,35,4,1,2,3,30,8,0,0
4.6,4.6.1,1df764bd,380,0,0,0,0,0,0,0,0,5,0,0,0,4,7,9,0,0
4.6,4.6.1,1e85e502,243,0,0,4,95,0,19,2.17,0,5,9,1,2,4,7,9,0,0
4.6,4.6.1,33c1c022,230,2,32,1,754,63,196,2.56,1,130,18,11,2,3,30,8,0,0
4.6,4.6.1,3fd7c7eb,109,1,5,1,156,12,39,2.35,1,54,3,3,2,3,23,8,0,0
4.6,4.6.1,575e4ef0,241,0,0,1,6,0,4,4.17,1,31,3,2,2,4,31,8,0,0
4.6,4.6.1,6ddc8aff,378,1,8,1,218,40,62,2.63,1,21,2,2,2,4,31,8,0,0
4.6,4.6.1,87399920,680,3,19,19,537,26,150,2.6,1,66,2,2,2,7,20,8,0,0
4.6,4.6.1,9214ae47,241,5,53,1,1124,70,249,1.87,1,20,31,12,7,4,31,8,0,0
4.6,4.6.1,927e102a,243,2,5,1,305,14,81,2.42,1,13,3,11,2,4,7,9,0,0
4.6,4.6.1,96a453bc,1004,0,0,1,6,0,4,4.17,0,6,2,2,2,3,16,8,0,0
4.6,4.6.1,97095d54,685,2,35,1,954,52,282,2.6,1,50,5,1,2,4,24,8,0,0
4.6,4.6.1,a1673d87,243,0,0,0,0,0,0,0,0,2,0,0,0,4,7,9,0,0
4.6,4.6.1,a624b1c9,109,1,8,1,415,13,96,2.29,1,77,13,13,3,3,23,8,0,0
4.6,4.6.1,b3931380,241,1,3,1,97,5,30,2.44,1,60,4,4,2,4,31,8,0,0
4.6,4.6.1,b6151949,241,1,8,1,218,40,62,2.63,1,46,4,1,2,4,31,8,0,0
4.6,4.6.1,b9f38d1a,115,1,1,1,28,3,11,2.69,0,13,6,2,2,3,6,9,0,0
4.6,4.6.1,bc85c9c7,241,0,0,1,6,0,4,4.17,0,4,1,1,1,5,1,9,0,0
4.6,4.6.1,c53ae029,378,2,16,1,228,23,62,2.61,1,29,12,3,2,4,31,8,0,0
